# Time-averaged data for fix dta
# TimeStep v_myrho v_mylx v_myly v_mylz v_myp
433000 1.23351 39.975 37.0648 56.9472 -2499.45
434000 1.23348 39.9778 37.0534 56.9622 -4186.38
435000 1.23366 39.9881 37.0285 56.9772 -2479.89
436000 1.23367 40.0091 36.9991 56.9922 -1261.46
437000 1.23363 40.0336 36.968 57.0072 -1225.51
438000 1.23323 40.0649 36.9411 57.0222 -1954.86
439000 1.23296 40.0903 36.9163 57.0372 -1154.23
440000 1.2328 40.1074 36.8956 57.0522 -2627.82
441000 1.23255 40.1225 36.8794 57.0672 -2292.19
442000 1.23276 40.1261 36.8602 57.0822 -2057.27
443000 1.23337 40.1259 36.8325 57.0972 -896.525
444000 1.2341 40.1266 36.8004 57.1122 -1802.93
445000 1.23447 40.1294 36.7773 57.1272 -2779.19
446000 1.23522 40.1217 36.7521 57.1422 -3329.42
447000 1.23573 40.1152 36.7333 57.1572 -2875.47
448000 1.23652 40.104 36.7104 57.1722 -2879.44
449000 1.23703 40.0916 36.6972 57.1872 -2574.24
450000 1.23741 40.0783 36.6883 57.2022 -3442.89
451000 1.23767 40.0668 36.6816 57.2172 -3348.38
452000 1.2379 40.0595 36.6719 57.2322 -656.817
453000 1.23773 40.0598 36.6671 57.2472 -3248.62
454000 1.23717 40.0661 36.6682 57.2622 -2388.45
455000 1.23674 40.0648 36.6724 57.2772 -1736.92
456000 1.2364 40.0669 36.6709 57.2922 -3350.22
457000 1.23592 40.07 36.6728 57.3072 -3883.1
458000 1.23523 40.0716 36.6822 57.3222 -2997.86
459000 1.23456 40.0684 36.6956 57.3372 -1913.62
460000 1.23395 40.0609 36.7111 57.3522 -1643.48
461000 1.23346 40.0486 36.7271 57.3672 -1851.31
462000 1.23294 40.0413 36.7397 57.3822 -2484.12
463000 1.23264 40.0307 36.7489 57.3972 -2561.94
464000 1.23219 40.0305 36.7528 57.4122 -2759.6
465000 1.23158 40.0265 36.7653 57.4272 -2033.24
466000 1.2309 40.0181 36.7836 57.4422 -2780.26
467000 1.23008 40.0115 36.8045 57.4572 -2757.07
468000 1.22975 39.9946 36.8205 57.4722 -3308.79
469000 1.22993 39.971 36.8269 57.4872 -2564.43
470000 1.2302 39.9495 36.8293 57.5022 -1076.46
471000 1.23049 39.9305 36.8286 57.5172 -3270.71
472000 1.23118 39.9079 36.8192 57.5322 -2434.9
473000 1.23248 39.8796 36.7968 57.5472 -1294.91
474000 1.23369 39.8567 36.7721 57.5622 -2469.93
475000 1.23497 39.8318 36.7475 57.5772 -2079.52
476000 1.23686 39.8018 36.7092 57.5922 -478.971
477000 1.2384 39.7819 36.6724 57.6072 -638.966
478000 1.23911 39.7813 36.6427 57.6222 -1070.08
