# Time-averaged data for fix dta
# TimeStep v_myrho v_mylx v_myly v_mylz v_myp
472000 1.17842 79.8128 28.329 39.0625 -8645.55
473000 1.17746 79.8278 28.3332 39.0812 -8056.12
474000 1.17619 79.8428 28.3388 39.1083 -6853.48
475000 1.17477 79.8578 28.344 39.1412 -8921.37
476000 1.17342 79.8728 28.3511 39.1691 -10710.4
477000 1.17219 79.8878 28.3564 39.1955 -8216.02
478000 1.17083 79.9028 28.3599 39.2285 -9272.46
479000 1.16932 79.9178 28.3669 39.2624 -8007.03
480000 1.16823 79.9328 28.3669 39.2914 -8149.69
481000 1.16748 79.9478 28.3631 39.3147 -8337.4
482000 1.16743 79.9628 28.3528 39.3234 -6508.36
483000 1.16782 79.9778 28.3396 39.3209 -8816.84
484000 1.16873 79.9928 28.3211 39.3087 -8983.34
485000 1.17028 80.0078 28.2901 39.2923 -7751.12
486000 1.17215 80.0228 28.2542 39.272 -7474.61
487000 1.1744 80.0378 28.2151 39.2438 -7664.57
488000 1.17655 80.0528 28.1765 39.2183 -7905.66
489000 1.17837 80.0678 28.1354 39.2076 -9236.44
490000 1.18 80.0828 28.0931 39.2051 -8817.18
491000 1.18128 80.0978 28.0532 39.2109 -8800.89
492000 1.182 80.1128 28.0201 39.226 -9001.77
493000 1.18256 80.1278 27.9928 39.2383 -8798.66
494000 1.18301 80.1428 27.9701 39.248 -10411.4
495000 1.18342 80.1578 27.9506 39.2544 -7809.49
496000 1.18354 80.1728 27.9377 39.2613 -7140.96
497000 1.18314 80.1878 27.9352 39.2706 -7615.33
498000 1.18256 80.2028 27.9376 39.279 -9755.78
499000 1.18194 80.2178 27.9437 39.2839 -8749.58
500000 1.18166 80.2328 27.9511 39.2752 -7284.36
501000 1.1814 80.2478 27.9634 39.2594 -9078.59
502000 1.1808 80.2628 27.9778 39.2518 -7047.78
503000 1.17998 80.2778 27.9949 39.2478 -9139.28
504000 1.17908 80.2928 28.0133 39.2445 -8765.26
505000 1.17806 80.3078 28.031 39.2466 -8132.94
506000 1.17715 80.3228 28.0443 39.2508 -8759.88
507000 1.1764 80.3378 28.0585 39.2486 -7195.27
508000 1.17585 80.3528 28.0737 39.2382 -7132.07
509000 1.17554 80.3678 28.0908 39.2177 -7738.28
510000 1.17564 80.3828 28.1048 39.1874 -7255.23
511000 1.17619 80.3978 28.1105 39.1538 -6486.58
512000 1.17686 80.4128 28.1115 39.1229 -7338.47
513000 1.17792 80.4278 28.1005 39.0955 -8522.36
514000 1.1792 80.4428 28.0837 39.0693 -8216.4
515000 1.18017 80.4578 28.0682 39.0515 -7557.22
516000 1.18067 80.4728 28.053 39.0487 -9059.31
517000 1.18081 80.4878 28.0385 39.0572 -7303.32
518000 1.18031 80.5028 28.031 39.0766 -9041.49
519000 1.1798 80.5178 28.0228 39.0977 -8554.45
520000 1.17924 80.5328 28.0169 39.1172 -9225.3
521000 1.17871 80.5478 28.0163 39.1285 -9134.74
522000 1.1788 80.5628 28.014 39.1216 -7451.5
523000 1.1792 80.5778 28.0101 39.1061 -9207.44
524000 1.17971 80.5928 28.008 39.085 -7705.09
525000 1.17976 80.6078 28.009 39.0746 -7866.84
526000 1.1798 80.6228 28.0094 39.0657 -8201.81
527000 1.1797 80.6378 28.0084 39.0629 -8481.66
528000 1.17963 80.6528 28.0068 39.0603 -7645.17
529000 1.17933 80.6678 28.0089 39.06 -7685.02
530000 1.17881 80.6828 28.013 39.0644 -8248.74
531000 1.17824 80.6978 28.0172 39.07 -6852.35
532000 1.17739 80.7128 28.0221 39.084 -6287
533000 1.17648 80.7278 28.0274 39.0996 -8705.94
534000 1.17605 80.7428 28.0303 39.1028 -8389.23
535000 1.17593 80.7578 28.0314 39.0979 -5702.15
536000 1.1758 80.7728 28.0319 39.0942 -6827.76
537000 1.17558 80.7878 28.0363 39.0881 -6819.88
538000 1.17548 80.8028 28.0389 39.0807 -6758.96
539000 1.17584 80.8178 28.0345 39.0676 -7058.06
540000 1.17642 80.8328 28.0303 39.0467 -7912.53
541000 1.17717 80.8478 28.023 39.0248 -7674.41
542000 1.17805 80.8628 28.0102 39.0063 -5945.88
543000 1.17881 80.8778 27.996 38.9936 -6273.01
544000 1.17948 80.8928 27.9834 38.9817 -7948.85
545000 1.17994 80.9078 27.9702 38.9778 -7054.02
546000 1.18028 80.9228 27.9566 38.9783 -7403.04
547000 1.18049 80.9378 27.9441 38.9816 -6769.42
548000 1.18025 80.9528 27.9338 38.9968 -7601.25
549000 1.17947 80.9678 27.9313 39.0187 -4912.07
550000 1.17824 80.9828 27.9386 39.0422 -8851.38
551000 1.17695 80.9978 27.953 39.0574 -7241.55
552000 1.17603 81.0128 27.9641 39.0654 -8483.07
553000 1.17555 81.0278 27.9681 39.0683 -7821.65
554000 1.1757 81.0428 27.9653 39.0602 -6604.47
555000 1.17616 81.0578 27.9643 39.0388 -8182.5
556000 1.17652 81.0728 27.9651 39.0188 -7373.95
557000 1.17672 81.0878 27.9679 39.001 -7309.82
558000 1.17683 81.1028 27.9671 38.9912 -6574.28
559000 1.17657 81.1178 27.9729 38.9847 -5878.79
560000 1.17627 81.1328 27.9815 38.9753 -7360.82
561000 1.17648 81.1478 27.9859 38.955 -7464.29
562000 1.17695 81.1628 27.9845 38.9341 -7806.55
563000 1.17718 81.1778 27.9844 38.9196 -6897.12
564000 1.17718 81.1928 27.9875 38.9082 -8421.72
565000 1.17694 81.2078 27.9977 38.8946 -9631.73
566000 1.17647 81.2228 28.012 38.8829 -7334.18
567000 1.17608 81.2378 28.0187 38.8794 -6701.83
568000 1.17579 81.2528 28.0201 38.8799 -8448.65
569000 1.17542 81.2678 28.0232 38.8808 -7492.36
570000 1.17507 81.2828 28.0235 38.8846 -8218.21
571000 1.17495 81.2978 28.0213 38.8845 -5713.05
572000 1.17505 81.3128 28.013 38.8856 -7464.77
573000 1.17496 81.3278 28.0111 38.8843 -5373.54
574000 1.17474 81.3428 28.0125 38.8823 -6550.43
575000 1.17431 81.3578 28.0119 38.8902 -8893.76
576000 1.17359 81.3728 28.0126 38.9058 -7195.51
577000 1.17248 81.3878 28.0125 38.9357 -8812.16
578000 1.1716 81.4028 28.0018 38.9727 -6539.74
579000 1.17102 81.4178 27.9837 39.01 -6640.86
580000 1.17113 81.4328 27.9568 39.0367 -7030.88
581000 1.17164 81.4478 27.9277 39.053 -8384.53
582000 1.17213 81.4628 27.899 39.0697 -8395.85
583000 1.17235 81.4778 27.8736 39.0909 -7684.37
584000 1.17302 81.4928 27.8463 39.0994 -8562.66
585000 1.17371 81.5078 27.8212 39.1045 -8618.77
586000 1.17435 81.5228 27.7974 39.1096 -6866.9
587000 1.17482 81.5378 27.7776 39.1145 -7769.55
588000 1.17461 81.5528 27.77 39.1251 -7852.75
589000 1.17413 81.5678 27.7684 39.1362 -8912.85
590000 1.17373 81.5828 27.766 39.1458 -8234.39
591000 1.17346 81.5978 27.7672 39.1459 -9362.28
592000 1.1734 81.6128 27.7711 39.1352 -7432.59
593000 1.17371 81.6278 27.7762 39.1104 -7689.41
594000 1.17465 81.6428 27.7809 39.0653 -8686.52
595000 1.17591 81.6578 27.7839 39.0121 -9164.88
596000 1.17688 81.6728 27.7983 38.9525 -8898.74
597000 1.17727 81.6878 27.8234 38.8974 -8201.74
598000 1.17723 81.7028 27.8554 38.8469 -9077.95
599000 1.17687 81.7178 27.8926 38.7998 -7136.18
600000 1.17645 81.7328 27.9302 38.7542 -7090.66
601000 1.1759 81.7478 27.9629 38.7201 -7154.1
602000 1.17497 81.7628 27.9913 38.7041 -9295.23
603000 1.17391 81.7778 28.0115 38.7041 -8007.11
604000 1.17297 81.7928 28.0234 38.7116 -7054.11
605000 1.17187 81.8078 28.0318 38.7292 -7945.33
606000 1.17095 81.8228 28.0404 38.7408 -7768.63
607000 1.17003 81.8378 28.0498 38.7511 -9195.03
608000 1.16897 81.8528 28.0584 38.7672 -6532.61
609000 1.16807 81.8678 28.0603 38.7874 -8407.78
610000 1.16782 81.8828 28.0529 38.7987 -7668.14
611000 1.16783 81.8978 28.0425 38.8056 -6656.87
612000 1.16776 81.9128 28.0314 38.8162 -9664.59
613000 1.16766 81.9278 28.0171 38.8322 -7096.78
614000 1.16758 81.9428 27.9994 38.8524 -9430.14
615000 1.16782 81.9578 27.9748 38.8713 -9342.32
616000 1.16846 81.9728 27.9457 38.8834 -10331.4
617000 1.16925 81.9878 27.9164 38.8909 -8432.17
618000 1.17008 82.0028 27.888 38.8957 -7785.66
619000 1.17098 82.0178 27.8569 38.902 -9411.2
620000 1.17173 82.0328 27.8271 38.9117 -5476.72
621000 1.17244 82.0478 27.7998 38.9191 -8378.21
622000 1.17286 82.0628 27.7787 38.9278 -5978.8
623000 1.17286 82.0778 27.7667 38.9375 -8496.42
624000 1.17241 82.0928 27.7623 38.9516 -6565.81
625000 1.17114 82.1078 27.7669 38.9801 -8560.63
626000 1.16979 82.1228 27.7742 39.0078 -7654.31
627000 1.1684 82.1378 27.7858 39.0306 -9497.74
628000 1.16682 82.1528 27.804 39.0508 -8794.87
629000 1.16558 82.1678 27.8228 39.0588 -6728.79
630000 1.16439 82.1828 27.8423 39.0644 -8502.94
631000 1.16335 82.1978 27.8628 39.0632 -8432.84
632000 1.16269 82.2128 27.8781 39.0569 -9303.2
633000 1.16213 82.2278 27.8905 39.0512 -7307.47
634000 1.16156 82.2428 27.9037 39.0447 -8342.16
635000 1.16146 82.2578 27.9089 39.0335 -7673.92
636000 1.16201 82.2728 27.9011 39.0189 -7025.46
637000 1.1632 82.2878 27.8826 38.998 -8453.74
638000 1.16484 82.3028 27.8556 38.9736 -8490.47
639000 1.16651 82.3178 27.8309 38.9454 -8846
640000 1.16799 82.3328 27.8118 38.9153 -8763.02
641000 1.16926 82.3478 27.7992 38.8836 -9564.72
642000 1.17032 82.3628 27.7883 38.8567 -8117.83
643000 1.17084 82.3778 27.7798 38.8444 -6943.72
644000 1.17101 82.3928 27.7757 38.8372 -9086.58
645000 1.17085 82.4078 27.7774 38.8333 -8992.59
646000 1.17027 82.4228 27.7831 38.8374 -10137.3
647000 1.16923 82.4378 27.7942 38.8493 -7241.05
648000 1.16802 82.4528 27.8101 38.8604 -8780.96
649000 1.16684 82.4678 27.8261 38.8702 -8926.03
650000 1.16594 82.4828 27.8394 38.8744 -7838.39
651000 1.16508 82.4978 27.8586 38.8694 -9472.87
652000 1.16454 82.5128 27.8811 38.849 -8434.46
653000 1.16445 82.5278 27.9011 38.8169 -7136.24
654000 1.16452 82.5428 27.9163 38.7864 -8654.83
655000 1.16477 82.5578 27.9262 38.7573 -9076.28
656000 1.1652 82.5728 27.9331 38.7264 -9557.06
657000 1.16577 82.5878 27.9397 38.6912 -9400.03
658000 1.16611 82.6028 27.9456 38.665 -7607.72
659000 1.16674 82.6178 27.946 38.6364 -7924.43
660000 1.16715 82.6328 27.9483 38.6128 -10263
661000 1.1676 82.6478 27.9451 38.5952 -7771.16
662000 1.16837 82.6628 27.9352 38.5763 -7789.73
663000 1.16905 82.6778 27.9263 38.5592 -8310.41
664000 1.16971 82.6928 27.9165 38.544 -5689.36
665000 1.1703 82.7078 27.9058 38.5324 -9278.47
666000 1.17041 82.7228 27.8991 38.5309 -8326.22
667000 1.16981 82.7378 27.9003 38.5422 -5774
668000 1.16912 82.7528 27.9015 38.5562 -8521.47
669000 1.16845 82.7678 27.9044 38.5673 -8880.52
670000 1.16825 82.7828 27.9001 38.5728 -8949.97
671000 1.16837 82.7978 27.8893 38.5768 -8189.44
672000 1.16855 82.8128 27.8779 38.5799 -8838.03
673000 1.16852 82.8278 27.8692 38.5857 -10317.4
674000 1.16825 82.8428 27.8634 38.5957 -6774.42
675000 1.16761 82.8578 27.8637 38.6095 -8402.67
676000 1.16715 82.8728 27.8584 38.625 -8400.4
677000 1.16738 82.8878 27.8419 38.6332 -8067.09
678000 1.16819 82.9028 27.8185 38.632 -6854.74
679000 1.16912 82.9178 27.7971 38.624 -8459.89
680000 1.17058 82.9328 27.7703 38.606 -7340.21
681000 1.17189 82.9478 27.743 38.5939 -9736.01
682000 1.17327 82.9628 27.7146 38.5812 -9664.67
683000 1.17474 82.9778 27.6854 38.5663 -8742.55
684000 1.17501 82.9928 27.6705 38.5713 -9605.83
685000 1.17455 83.0078 27.6649 38.5873 -7491.63
686000 1.17394 83.0228 27.6584 38.6094 -8780.69
687000 1.17298 83.0378 27.6532 38.6414 -8482.47
688000 1.17238 83.0528 27.6456 38.6649 -7541.21
689000 1.17164 83.0678 27.6395 38.6906 -8298.57
690000 1.17074 83.0828 27.6374 38.7164 -9354.47
691000 1.16995 83.0978 27.6361 38.7373 -8198.64
692000 1.16911 83.1128 27.6372 38.7567 -9552.23
693000 1.16841 83.1278 27.638 38.7717 -7269.14
694000 1.16771 83.1428 27.6363 38.7905 -10049.1
695000 1.16738 83.1578 27.6288 38.8048 -9237.82
696000 1.16755 83.1728 27.6158 38.8104 -8412.93
697000 1.16839 83.1878 27.5957 38.8038 -9185.17
698000 1.16935 83.2028 27.5729 38.797 -9842.48
699000 1.17061 83.2178 27.5455 38.787 -6644.52
700000 1.17162 83.2328 27.5222 38.7792 -7488.84
701000 1.17227 83.2478 27.5022 38.7788 -7616.7
702000 1.17254 83.2628 27.4843 38.7884 -9366.86
703000 1.17295 83.2778 27.4658 38.7939 -6528.02
704000 1.17316 83.2928 27.4551 38.7952 -10754.2
705000 1.17292 83.3078 27.4534 38.7986 -8989.22
706000 1.17222 83.3228 27.4645 38.7989 -7909.21
707000 1.171 83.3378 27.4864 38.8012 -7650.67
708000 1.16945 83.3528 27.5181 38.8012 -8297.93
709000 1.16743 83.3678 27.5595 38.8028 -8529.31
710000 1.16546 83.3828 27.6001 38.8043 -9984.8
711000 1.16356 83.3978 27.6398 38.8049 -8279.16
712000 1.16161 83.4128 27.6855 38.7988 -8041.87
713000 1.15962 83.4278 27.7349 38.7892 -9944.59
714000 1.15825 83.4428 27.7769 38.7694 -8416.59
715000 1.15803 83.4578 27.8019 38.7351 -9009.03
716000 1.15827 83.4728 27.8184 38.697 -10221.1
717000 1.15819 83.4878 27.8318 38.6739 -7652.78
718000 1.15825 83.5028 27.8378 38.6568 -9828.62
719000 1.1587 83.5178 27.8359 38.6374 -6885.03
720000 1.15915 83.5328 27.8316 38.6214 -7208.58
721000 1.1595 83.5478 27.8238 38.6139 -7474.15
722000 1.16003 83.5628 27.8137 38.6033 -6692.22
723000 1.16002 83.5778 27.8092 38.6028 -7842.69
724000 1.16021 83.5928 27.8018 38.5999 -7727.77
725000 1.16041 83.6078 27.7969 38.5932 -8697.91
726000 1.16088 83.6228 27.7926 38.5766 -9880.18
727000 1.16177 83.6378 27.7817 38.5552 -9611.39
728000 1.16279 83.6528 27.772 38.5279 -7574.7
729000 1.16388 83.6678 27.762 38.4988 -7568.98
730000 1.16472 83.6828 27.7562 38.4722 -7239.44
731000 1.16567 83.6978 27.7501 38.4423 -8116.05
732000 1.16648 83.7128 27.7449 38.4159 -7575.4
733000 1.16725 83.7278 27.7378 38.3937 -7970.78
734000 1.16786 83.7428 27.7339 38.372 -9228.56
735000 1.1682 83.7578 27.7314 38.3576 -7572.02
736000 1.16836 83.7728 27.7289 38.3488 -10073.1
737000 1.16886 83.7878 27.7181 38.3406 -7674.75
738000 1.16928 83.8028 27.7089 38.3326 -9001.39
739000 1.16961 83.8178 27.6992 38.3284 -7268.15
740000 1.1695 83.8328 27.6945 38.3316 -7373.19
741000 1.16907 83.8478 27.6937 38.3399 -8272.87
742000 1.16834 83.8628 27.6949 38.3552 -6853.92
743000 1.16716 83.8778 27.6991 38.3814 -8010.36
744000 1.16533 83.8928 27.7074 38.4232 -8957.57
745000 1.16286 83.9078 27.7178 38.4834 -7903.84
746000 1.16028 83.9228 27.7251 38.552 -8437.57
747000 1.15784 83.9378 27.7254 38.6261 -9291.89
748000 1.15569 83.9528 27.7222 38.6955 -6575.54
749000 1.15416 83.9678 27.7128 38.7531 -7778.27
750000 1.15297 83.9828 27.7035 38.7988 -6821.22
751000 1.15168 83.9978 27.6971 38.8445 -7378.09
752000 1.15092 84.0128 27.693 38.8689 -9887.84
753000 1.15099 84.0278 27.6813 38.876 -9972.16
754000 1.15187 84.0428 27.6621 38.8663 -8050.22
755000 1.15309 84.0578 27.6426 38.8458 -6581.42
756000 1.15429 84.0728 27.6257 38.8222 -6331.57
757000 1.15528 84.0878 27.6107 38.803 -7801.6
758000 1.15594 84.1028 27.5993 38.7899 -8422.22
759000 1.15612 84.1178 27.594 38.7847 -7074.08
760000 1.15589 84.1328 27.5942 38.7849 -9231.73
761000 1.15548 84.1478 27.6001 38.7838 -8098.57
762000 1.15518 84.1628 27.6054 38.7795 -7246.35
763000 1.15511 84.1778 27.6097 38.7687 -8889.13
764000 1.15506 84.1928 27.6171 38.7529 -9331.66
765000 1.15533 84.2078 27.6225 38.7296 -6912.84
766000 1.15597 84.2228 27.6232 38.7003 -7422.59
767000 1.15656 84.2378 27.6251 38.671 -8515.82
768000 1.15689 84.2528 27.6334 38.6416 -6809.25
769000 1.15732 84.2678 27.6409 38.6096 -7191.94
770000 1.15775 84.2828 27.6489 38.5773 -8613.83
771000 1.158 84.2978 27.656 38.5522 -8544.94
772000 1.15833 84.3128 27.6586 38.531 -8090.84
773000 1.15888 84.3278 27.6594 38.5043 -9513.25
774000 1.15965 84.3428 27.6549 38.4783 -5949.53
775000 1.16055 84.3578 27.6459 38.4543 -8718.05
776000 1.16156 84.3728 27.6302 38.4358 -8188.7
777000 1.16248 84.3878 27.6126 38.4231 -7570.97
778000 1.16287 84.4028 27.5973 38.4247 -6783.76
779000 1.16288 84.4178 27.5835 38.4368 -7373.15
780000 1.16245 84.4328 27.5739 38.4575 -11248.4
781000 1.16196 84.4478 27.5622 38.483 -6774.56
782000 1.16076 84.4628 27.56 38.5192 -8600.88
783000 1.15903 84.4778 27.5628 38.5658 -5947.95
784000 1.15695 84.4928 27.571 38.6169 -7537.11
785000 1.15524 84.5078 27.5749 38.6618 -9407.55
786000 1.15433 84.5228 27.5706 38.6914 -9593.39
787000 1.15349 84.5378 27.5639 38.7221 -7453.19
788000 1.15268 84.5528 27.5603 38.7473 -8903.49
789000 1.15266 84.5678 27.55 38.7557 -8153.34
790000 1.15304 84.5828 27.5342 38.7584 -7727.57
791000 1.15426 84.5978 27.5071 38.7485 -10029.4
792000 1.15621 84.6128 27.472 38.7259 -8384.65
793000 1.15786 84.6278 27.4445 38.7024 -9566.3
794000 1.15949 84.6428 27.4198 38.676 -7517.47
795000 1.16075 84.6578 27.3958 38.661 -8372.7
796000 1.16159 84.6728 27.3767 38.6532 -7593.86
797000 1.16273 84.6878 27.3565 38.6371 -6911.15
798000 1.16363 84.7028 27.3401 38.6233 -7198.52
799000 1.16421 84.7178 27.3312 38.6099 -10587.9
800000 1.16452 84.7328 27.326 38.6003 -8781.78
801000 1.16441 84.7478 27.3282 38.5938 -9529.4
802000 1.16389 84.7628 27.3374 38.5912 -8487.51
803000 1.1624 84.7778 27.3609 38.6007 -10014.7
804000 1.16053 84.7928 27.3909 38.6138 -7537.33
805000 1.15871 84.8078 27.4176 38.6299 -10294
806000 1.15711 84.8228 27.4409 38.6435 -8913.45
807000 1.15552 84.8378 27.4644 38.657 -7891.44
808000 1.15454 84.8528 27.4832 38.6564 -9869.58
809000 1.15408 84.8678 27.4972 38.6455 -6310.06
810000 1.15395 84.8828 27.5067 38.6294 -8789.39
811000 1.1543 84.8978 27.5095 38.607 -9234.16
812000 1.1551 84.9128 27.5027 38.583 -8048.88
813000 1.15619 84.9278 27.4908 38.5565 -7751
814000 1.15727 84.9428 27.4806 38.5281 -8216.5
815000 1.15785 84.9578 27.4723 38.5136 -8667.72
816000 1.15768 84.9728 27.474 38.5099 -9156.64
817000 1.15737 84.9878 27.4778 38.5083 -8208.99
818000 1.15691 85.0028 27.4805 38.5127 -7821.28
819000 1.15626 85.0178 27.488 38.5174 -8275.68
820000 1.15579 85.0328 27.4906 38.5224 -10134.6
821000 1.15537 85.0478 27.4912 38.529 -8039.6
822000 1.15485 85.0628 27.4912 38.5392 -7172.44
823000 1.15429 85.0778 27.4903 38.5525 -9284.07
824000 1.15419 85.0928 27.4842 38.5576 -6600.31
825000 1.15417 85.1078 27.4748 38.5646 -7928.33
826000 1.15448 85.1228 27.4619 38.5656 -9725.04
827000 1.1551 85.1378 27.447 38.5591 -10062.7
828000 1.15597 85.1528 27.4281 38.5497 -8607.12
829000 1.15684 85.1678 27.4077 38.5427 -8681.37
830000 1.15743 85.1828 27.3908 38.5401 -7555.59
831000 1.15756 85.1978 27.3783 38.5466 -7233.95
832000 1.15754 85.2128 27.3669 38.5563 -6598.5
833000 1.15691 85.2278 27.3682 38.5688 -8492.88
834000 1.15601 85.2428 27.3749 38.5826 -9079.85
835000 1.15534 85.2578 27.3792 38.592 -8489.01
836000 1.15457 85.2728 27.388 38.5986 -8146.91
837000 1.15382 85.2878 27.3987 38.602 -8707.55
838000 1.15304 85.3028 27.4109 38.6041 -8673.06
839000 1.15241 85.3178 27.4223 38.6022 -10991.8
840000 1.1524 85.3328 27.4274 38.5887 -9436.57
841000 1.15291 85.3478 27.4274 38.5648 -8255.42
842000 1.1541 85.3628 27.4152 38.5354 -8958.16
843000 1.15572 85.3778 27.3944 38.504 -8790.96
844000 1.15738 85.3928 27.3721 38.4734 -7959.02
845000 1.15881 85.4078 27.3509 38.4489 -10067.3
846000 1.16048 85.4228 27.3249 38.4233 -7077.08
847000 1.162 85.4378 27.3015 38.3992 -8746.86
848000 1.16336 85.4528 27.2785 38.3797 -8974.77
849000 1.16464 85.4678 27.2552 38.3637 -9091.03
850000 1.16535 85.4828 27.2418 38.3526 -9061.88
851000 1.16534 85.4978 27.2385 38.3507 -8146.65
852000 1.1648 85.5128 27.2465 38.3504 -7598.49
853000 1.16397 85.5278 27.2569 38.3565 -8827.26
854000 1.16241 85.5428 27.2725 38.3793 -9557.72
855000 1.1606 85.5578 27.291 38.4063 -10064.2
856000 1.15876 85.5728 27.3127 38.4301 -8627.91
857000 1.15696 85.5878 27.3351 38.4516 -7769.79
858000 1.15524 85.6028 27.3548 38.4744 -7645.2
859000 1.15328 85.6178 27.3762 38.5026 -8973.04
860000 1.15163 85.6328 27.396 38.5232 -8546.53
861000 1.15053 85.6478 27.4083 38.5362 -10416.6
862000 1.15007 85.6628 27.4128 38.5382 -8848.46
863000 1.15025 85.6778 27.4125 38.526 -9073.61
864000 1.15058 85.6928 27.4081 38.5146 -9056.86
865000 1.15137 85.7078 27.3988 38.4943 -9506.83
866000 1.15228 85.7228 27.3895 38.4704 -8628.85
867000 1.15329 85.7378 27.3788 38.445 -9322.65
868000 1.15493 85.7528 27.361 38.4084 -11077.8
869000 1.15745 85.7678 27.3331 38.3575 -9046.2
870000 1.16011 85.7828 27.2978 38.3123 -9398.04
871000 1.16286 85.7978 27.2621 38.265 -8397.88
872000 1.16485 85.8128 27.2334 38.233 -8625.25
873000 1.16579 85.8278 27.2214 38.2126 -7929.63
874000 1.16533 85.8428 27.2272 38.2129 -7245.73
875000 1.16447 85.8578 27.2362 38.2218 -8203.33
876000 1.16326 85.8728 27.2481 38.2378 -8311.09
877000 1.16172 85.8878 27.2645 38.259 -7900.46
878000 1.1602 85.9028 27.2813 38.279 -8612.36
879000 1.15871 85.9178 27.2976 38.2984 -9252.17
880000 1.157 85.9328 27.321 38.3153 -8818.17
881000 1.15533 85.9478 27.345 38.3304 -9323.73
882000 1.15392 85.9628 27.3663 38.3407 -9796.73
883000 1.15278 85.9778 27.3838 38.3478 -9135.65
884000 1.15253 85.9928 27.3894 38.3415 -8251.92
885000 1.15317 86.0078 27.3816 38.3241 -9933.66
886000 1.15422 86.0228 27.3656 38.305 -8658.52
887000 1.15553 86.0378 27.348 38.2797 -9495.22
888000 1.157 86.0528 27.3307 38.2488 -8181.5
889000 1.15842 86.0678 27.3135 38.219 -8425.44
890000 1.15967 86.0828 27.2983 38.1923 -7657.7
891000 1.16086 86.0978 27.2846 38.1657 -9041.53
892000 1.16184 86.1128 27.2689 38.1488 -9166.32
893000 1.16234 86.1278 27.2599 38.1383 -9490.11
894000 1.16272 86.1428 27.2533 38.1286 -10152.6
895000 1.16315 86.1578 27.2449 38.1195 -8361.65
896000 1.16329 86.1728 27.2356 38.1215 -8033.51
897000 1.16363 86.1878 27.2237 38.1203 -9479.01
898000 1.16371 86.2028 27.2161 38.1217 -8741.36
899000 1.16366 86.2178 27.2128 38.1211 -8750.71
900000 1.16334 86.2328 27.2157 38.1211 -11576.8
901000 1.16263 86.2478 27.2214 38.1299 -10359.4
902000 1.16183 86.2628 27.2255 38.1434 -10341.2
903000 1.16085 86.2778 27.2309 38.1615 -10855.5
904000 1.1598 86.2928 27.2371 38.181 -8962.74
905000 1.15894 86.3078 27.2396 38.1989 -9243.1
906000 1.1585 86.3228 27.238 38.2092 -8935.98
907000 1.15837 86.3378 27.2318 38.2156 -8350.02
908000 1.15865 86.3528 27.2164 38.2213 -9420.33
909000 1.15946 86.3678 27.193 38.2208 -10449.2
910000 1.1608 86.3828 27.1636 38.2114 -9406.19
911000 1.16254 86.3978 27.1306 38.194 -10048.4
912000 1.16461 86.4128 27.0957 38.1684 -8178.09
913000 1.16645 86.4278 27.0657 38.1439 -7966.15
914000 1.16776 86.4428 27.0469 38.121 -9219.41
915000 1.16817 86.4578 27.0393 38.1118 -8350.07
916000 1.1681 86.4728 27.0397 38.1067 -10523.4
917000 1.16792 86.4878 27.0424 38.1023 -8552.58
918000 1.16734 86.5028 27.0482 38.1063 -9877.05
919000 1.16605 86.5178 27.0611 38.1237 -8963.68
920000 1.16395 86.5328 27.0839 38.1539 -10771
921000 1.16165 86.5478 27.1086 38.1877 -10747.5
922000 1.15966 86.5628 27.1251 38.2237 -9655.14
923000 1.15813 86.5778 27.1334 38.2557 -9741.28
924000 1.15698 86.5928 27.1369 38.2823 -9481.11
925000 1.15592 86.6078 27.1384 38.3085 -10165.7
926000 1.15551 86.6228 27.1311 38.3256 -11845.7
927000 1.15542 86.6378 27.1198 38.3381 -11559.2
928000 1.15556 86.6528 27.105 38.3477 -9833.41
929000 1.15614 86.6678 27.0869 38.3475 -10422.4
930000 1.15644 86.6828 27.076 38.3463 -9351.63
931000 1.1567 86.6978 27.0667 38.3444 -9122.7
932000 1.15696 86.7128 27.0596 38.339 -10423.9
933000 1.1572 86.7278 27.0563 38.3293 -8756.66
934000 1.15734 86.7428 27.052 38.3239 -10439.3
935000 1.15742 86.7578 27.0479 38.3206 -9393.29
936000 1.15751 86.7728 27.0419 38.3195 -9743.7
937000 1.15745 86.7878 27.0366 38.3223 -8486.56
938000 1.15717 86.8028 27.035 38.3271 -10295.8
939000 1.15684 86.8178 27.0354 38.331 -8036.99
940000 1.15645 86.8328 27.0359 38.3366 -11904.8
941000 1.15613 86.8478 27.033 38.3445 -10821.8
942000 1.15582 86.8628 27.0273 38.3564 -9781.03
943000 1.15532 86.8778 27.0247 38.3701 -9661.48
944000 1.15425 86.8928 27.0314 38.3894 -8988.27
945000 1.15305 86.9078 27.0414 38.4084 -10677.7
946000 1.1516 86.9228 27.054 38.4323 -8921.25
947000 1.15007 86.9378 27.0643 38.4622 -8321.81
948000 1.14862 86.9528 27.0734 38.4912 -8479.16
949000 1.14762 86.9678 27.075 38.5156 -8503.78
950000 1.14728 86.9828 27.0634 38.5371 -7919.09
951000 1.14731 86.9978 27.0398 38.5629 -8588.33
952000 1.1475 87.0128 27.0112 38.5906 -10014.9
953000 1.14806 87.0278 26.9811 38.6084 -8034.91
954000 1.14905 87.0428 26.951 38.6117 -8448.19
955000 1.15045 87.0578 26.92 38.6021 -9533.8
956000 1.15191 87.0728 26.8947 38.583 -10422.7
